project_id	case_id	case_submitter_id	sample_id	sample_submitter_id	portion_id	portion_submitter_id	analyte_id	analyte_submitter_id	aliquot_id	aliquot_submitter_id	aliquot_quantity	aliquot_volume	amount	analyte_type	analyte_type_id	concentration	no_matched_normal_low_pass_wgs	no_matched_normal_targeted_sequencing	no_matched_normal_wgs	no_matched_normal_wxs	selected_normal_low_pass_wgs	selected_normal_targeted_sequencing	selected_normal_wgs	selected_normal_wxs	source_center	state
TCGA-STAD	2d291fa3-f0fd-4bc1-91a6-783863714190	TCGA-EQ-5647	7e8aa1c7-aa0e-4205-914c-a2a48dc11844	TCGA-EQ-5647-10A	7506e655-3aa6-4a90-8736-f8a99afdb2df	TCGA-EQ-5647-10A-01	204bd45e-1cce-4b12-b4d2-9dcc8726f2e6	TCGA-EQ-5647-10A-01D	47a9f6a5-4516-4634-8304-af40c947b832	TCGA-EQ-5647-10A-01D-A77Y-36	'--	'--	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-STAD	2d291fa3-f0fd-4bc1-91a6-783863714190	TCGA-EQ-5647	7e8aa1c7-aa0e-4205-914c-a2a48dc11844	TCGA-EQ-5647-10A	7506e655-3aa6-4a90-8736-f8a99afdb2df	TCGA-EQ-5647-10A-01	204bd45e-1cce-4b12-b4d2-9dcc8726f2e6	TCGA-EQ-5647-10A-01D	d88abb94-74d3-45d6-bafb-8158db1aea94	TCGA-EQ-5647-10A-01D-1598-02	'--	'--	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-STAD	7861dca2-badc-4575-a388-621d3614a8e4	TCGA-VQ-A91W	f7e775cc-dcd0-45b0-8c07-4e8768e954b4	TCGA-VQ-A91W-01A	f6204b31-8119-4659-a1ff-57d35118d5c6	TCGA-VQ-A91W-01A-11	65745b7c-ed93-4603-b83a-876812bfa5b5	TCGA-VQ-A91W-01A-11R	cbf3e1a5-0f20-4bc0-96f0-002d94155f1f	TCGA-VQ-A91W-01A-11R-A414-31	'--	'--	'--	'--	'--	0.18	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-STAD	7861dca2-badc-4575-a388-621d3614a8e4	TCGA-VQ-A91W	f7e775cc-dcd0-45b0-8c07-4e8768e954b4	TCGA-VQ-A91W-01A	f6204b31-8119-4659-a1ff-57d35118d5c6	TCGA-VQ-A91W-01A-11	65745b7c-ed93-4603-b83a-876812bfa5b5	TCGA-VQ-A91W-01A-11R	cd89dd77-2f8a-480a-b77e-b7ab40fefde5	TCGA-VQ-A91W-01A-11R-A415-13	'--	'--	'--	'--	'--	0.18	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-STAD	7861dca2-badc-4575-a388-621d3614a8e4	TCGA-VQ-A91W	f7e775cc-dcd0-45b0-8c07-4e8768e954b4	TCGA-VQ-A91W-01A	f6204b31-8119-4659-a1ff-57d35118d5c6	TCGA-VQ-A91W-01A-11	e64033c3-ce42-4e60-80fb-f5d7ce10ea5f	TCGA-VQ-A91W-01A-11D	9695578b-525c-452f-a12f-2764f277f8d3	TCGA-VQ-A91W-01A-01D-YYYY-23	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-STAD	7861dca2-badc-4575-a388-621d3614a8e4	TCGA-VQ-A91W	f7e775cc-dcd0-45b0-8c07-4e8768e954b4	TCGA-VQ-A91W-01A	f6204b31-8119-4659-a1ff-57d35118d5c6	TCGA-VQ-A91W-01A-11	e64033c3-ce42-4e60-80fb-f5d7ce10ea5f	TCGA-VQ-A91W-01A-11D	f0e3a42c-a0e5-4758-9183-23f6964842fc	TCGA-VQ-A91W-01A-11D-A411-05	'--	'--	'--	'--	'--	0.17	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-STAD	7861dca2-badc-4575-a388-621d3614a8e4	TCGA-VQ-A91W	f7e775cc-dcd0-45b0-8c07-4e8768e954b4	TCGA-VQ-A91W-01A	f6204b31-8119-4659-a1ff-57d35118d5c6	TCGA-VQ-A91W-01A-11	e64033c3-ce42-4e60-80fb-f5d7ce10ea5f	TCGA-VQ-A91W-01A-11D	dc3d756e-d79b-45f9-8f0d-6bcb25dbddcd	TCGA-VQ-A91W-01A-11D-A410-08	'--	'--	'--	'--	'--	0.09	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-STAD	7861dca2-badc-4575-a388-621d3614a8e4	TCGA-VQ-A91W	f7e775cc-dcd0-45b0-8c07-4e8768e954b4	TCGA-VQ-A91W-01A	f6204b31-8119-4659-a1ff-57d35118d5c6	TCGA-VQ-A91W-01A-11	e64033c3-ce42-4e60-80fb-f5d7ce10ea5f	TCGA-VQ-A91W-01A-11D	f0b23a4b-4135-49d4-907d-d93f3349cbad	TCGA-VQ-A91W-01A-11D-A706-36	'--	'--	'--	'--	'--	0.17	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-STAD	7861dca2-badc-4575-a388-621d3614a8e4	TCGA-VQ-A91W	f7e775cc-dcd0-45b0-8c07-4e8768e954b4	TCGA-VQ-A91W-01A	f6204b31-8119-4659-a1ff-57d35118d5c6	TCGA-VQ-A91W-01A-11	e64033c3-ce42-4e60-80fb-f5d7ce10ea5f	TCGA-VQ-A91W-01A-11D	a92cff62-b604-4136-ba59-e9a929184287	TCGA-VQ-A91W-01A-11D-A40Z-01	'--	'--	'--	'--	'--	0.17	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-STAD	7861dca2-badc-4575-a388-621d3614a8e4	TCGA-VQ-A91W	f7e775cc-dcd0-45b0-8c07-4e8768e954b4	TCGA-VQ-A91W-01A	2c565d47-79da-4384-81ce-545b01c56a16	TCGA-VQ-A91W-01A-31-A645-42	d8be0197-a67a-468b-9e8e-c5a4d1cd7fbe	TCGA-VQ-A91W-01A-31-A645-42-X038-S08	50b2636b-78b0-4a7d-be88-e2bfaa5ec281	TCGA-VQ-A91W-01A-31-A645-42-X038-S08_aliquot	'--	'--	'--	DNA	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	released
TCGA-STAD	7861dca2-badc-4575-a388-621d3614a8e4	TCGA-VQ-A91W	74cc46b4-42fd-4ba6-bfc2-8691ec3968d1	TCGA-VQ-A91W-10A	199524a2-14f9-4ce8-bdf8-1fbbb7abbc04	TCGA-VQ-A91W-10A-01	c26b0909-bc18-4e46-94e9-98ad91343ef9	TCGA-VQ-A91W-10A-01D	7dd6ee3b-fb57-4a15-acbe-de0ef5a151b3	TCGA-VQ-A91W-10A-01D-A706-36	'--	'--	'--	'--	'--	0.14	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-STAD	7861dca2-badc-4575-a388-621d3614a8e4	TCGA-VQ-A91W	74cc46b4-42fd-4ba6-bfc2-8691ec3968d1	TCGA-VQ-A91W-10A	199524a2-14f9-4ce8-bdf8-1fbbb7abbc04	TCGA-VQ-A91W-10A-01	c26b0909-bc18-4e46-94e9-98ad91343ef9	TCGA-VQ-A91W-10A-01D	a0be49f1-4faa-4d9b-91a1-ae68c0af4737	TCGA-VQ-A91W-10A-01D-A413-08	'--	'--	'--	'--	'--	0.07	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-STAD	7861dca2-badc-4575-a388-621d3614a8e4	TCGA-VQ-A91W	74cc46b4-42fd-4ba6-bfc2-8691ec3968d1	TCGA-VQ-A91W-10A	199524a2-14f9-4ce8-bdf8-1fbbb7abbc04	TCGA-VQ-A91W-10A-01	c26b0909-bc18-4e46-94e9-98ad91343ef9	TCGA-VQ-A91W-10A-01D	722d79a4-c17d-492d-85bb-76323e149157	TCGA-VQ-A91W-10A-01D-A412-01	'--	'--	'--	'--	'--	0.14	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-STAD	00781a96-4068-427c-a9c5-584d167c3dea	TCGA-BR-8368	7cbd30b6-a135-4040-ac8d-ae17364eb6ca	TCGA-BR-8368-10A	ec5e3091-5821-4c62-98de-2b816fb7000d	TCGA-BR-8368-10A-01	36b5f0c1-8f8f-4c24-8746-f0516510befa	TCGA-BR-8368-10A-01D	1458bbcb-a333-4e27-b4bd-191cd1f27f73	TCGA-BR-8368-10A-01D-A789-36	1.95	15	'--	'--	'--	0.13	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-STAD	00781a96-4068-427c-a9c5-584d167c3dea	TCGA-BR-8368	7cbd30b6-a135-4040-ac8d-ae17364eb6ca	TCGA-BR-8368-10A	ec5e3091-5821-4c62-98de-2b816fb7000d	TCGA-BR-8368-10A-01	36b5f0c1-8f8f-4c24-8746-f0516510befa	TCGA-BR-8368-10A-01D	5e89afcc-d283-4409-8ded-6e7364675023	TCGA-BR-8368-10A-01D-2339-01	0.87	6.67	'--	'--	'--	0.13	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-STAD	00781a96-4068-427c-a9c5-584d167c3dea	TCGA-BR-8368	7cbd30b6-a135-4040-ac8d-ae17364eb6ca	TCGA-BR-8368-10A	ec5e3091-5821-4c62-98de-2b816fb7000d	TCGA-BR-8368-10A-01	36b5f0c1-8f8f-4c24-8746-f0516510befa	TCGA-BR-8368-10A-01D	3150c947-69a6-4b74-9fbd-fabef76e9a5f	TCGA-BR-8368-10A-01D-2341-08	3	60	'--	'--	'--	0.05	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-STAD	00781a96-4068-427c-a9c5-584d167c3dea	TCGA-BR-8368	bf5321d2-aa86-4990-a2f7-00822f0edd8d	TCGA-BR-8368-01A	4b6dce84-dfb5-4818-8c62-04a37df7756a	TCGA-BR-8368-01A-11	a5bd5b84-f3b0-4caa-a480-fdf5a5d03eee	TCGA-BR-8368-01A-11R	5bc4773a-d216-4161-a147-e865fdc3d247	TCGA-BR-8368-01A-11R-2343-13	5.33	33.3	'--	'--	'--	0.16	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-STAD	00781a96-4068-427c-a9c5-584d167c3dea	TCGA-BR-8368	bf5321d2-aa86-4990-a2f7-00822f0edd8d	TCGA-BR-8368-01A	4b6dce84-dfb5-4818-8c62-04a37df7756a	TCGA-BR-8368-01A-11	302da6ce-7bef-4f54-a381-850a1631ce6f	TCGA-BR-8368-01A-11D	28101034-dd8f-424e-bec7-7e4458c95695	TCGA-BR-8368-01A-11D-2342-05	1.86	13.3	'--	'--	'--	0.14	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-STAD	00781a96-4068-427c-a9c5-584d167c3dea	TCGA-BR-8368	bf5321d2-aa86-4990-a2f7-00822f0edd8d	TCGA-BR-8368-01A	4b6dce84-dfb5-4818-8c62-04a37df7756a	TCGA-BR-8368-01A-11	302da6ce-7bef-4f54-a381-850a1631ce6f	TCGA-BR-8368-01A-11D	ffb9eedc-60f4-4736-9e5e-95e14c09304e	TCGA-BR-8368-01A-01D-YYYY-23	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-STAD	00781a96-4068-427c-a9c5-584d167c3dea	TCGA-BR-8368	bf5321d2-aa86-4990-a2f7-00822f0edd8d	TCGA-BR-8368-01A	4b6dce84-dfb5-4818-8c62-04a37df7756a	TCGA-BR-8368-01A-11	302da6ce-7bef-4f54-a381-850a1631ce6f	TCGA-BR-8368-01A-11D	36156999-fef2-4c9a-9652-95b5c4b242fe	TCGA-BR-8368-01A-11D-A789-36	2.1	15	'--	'--	'--	0.14	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-STAD	00781a96-4068-427c-a9c5-584d167c3dea	TCGA-BR-8368	bf5321d2-aa86-4990-a2f7-00822f0edd8d	TCGA-BR-8368-01A	4b6dce84-dfb5-4818-8c62-04a37df7756a	TCGA-BR-8368-01A-11	302da6ce-7bef-4f54-a381-850a1631ce6f	TCGA-BR-8368-01A-11D	e42976dd-f1f1-4e7a-ba66-a0025dabbeee	TCGA-BR-8368-01A-11D-2338-01	0.93	6.67	'--	'--	'--	0.14	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-STAD	00781a96-4068-427c-a9c5-584d167c3dea	TCGA-BR-8368	bf5321d2-aa86-4990-a2f7-00822f0edd8d	TCGA-BR-8368-01A	4b6dce84-dfb5-4818-8c62-04a37df7756a	TCGA-BR-8368-01A-11	302da6ce-7bef-4f54-a381-850a1631ce6f	TCGA-BR-8368-01A-11D	165fd192-39c7-4c1d-8313-eb7fb6b129fa	TCGA-BR-8368-01A-11D-2340-08	3	60	'--	'--	'--	0.05	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-STAD	0246823f-99f4-4a46-b2b1-27f81179584c	TCGA-CG-4438	c1f4398f-4fac-4eb9-96c1-dc79562e03f7	TCGA-CG-4438-10A	bcc5620c-52ed-438f-a574-527abb781783	TCGA-CG-4438-10A-01	96f9aaca-d504-43c8-96f8-cee638a21191	TCGA-CG-4438-10A-01W	92ed171e-7ef4-4f17-8475-0f0bf2350bd1	TCGA-CG-4438-10A-01W-1177-10	'--	'--	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-STAD	0246823f-99f4-4a46-b2b1-27f81179584c	TCGA-CG-4438	c1f4398f-4fac-4eb9-96c1-dc79562e03f7	TCGA-CG-4438-10A	bcc5620c-52ed-438f-a574-527abb781783	TCGA-CG-4438-10A-01	96f9aaca-d504-43c8-96f8-cee638a21191	TCGA-CG-4438-10A-01W	6002ee7f-16eb-424a-9a8e-e1d6eedcc6bc	TCGA-CG-4438-10A-01W-1175-08	'--	'--	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-STAD	0246823f-99f4-4a46-b2b1-27f81179584c	TCGA-CG-4438	c1f4398f-4fac-4eb9-96c1-dc79562e03f7	TCGA-CG-4438-10A	bcc5620c-52ed-438f-a574-527abb781783	TCGA-CG-4438-10A-01	83b12c8d-9061-4564-9776-0bde3ce49d4e	TCGA-CG-4438-10A-01X	fb154b7c-72fb-48ff-8fae-c42994102aa3	TCGA-CG-4438-10A-01X-1176-08	'--	'--	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-STAD	0246823f-99f4-4a46-b2b1-27f81179584c	TCGA-CG-4438	c1f4398f-4fac-4eb9-96c1-dc79562e03f7	TCGA-CG-4438-10A	bcc5620c-52ed-438f-a574-527abb781783	TCGA-CG-4438-10A-01	83b12c8d-9061-4564-9776-0bde3ce49d4e	TCGA-CG-4438-10A-01X	42f92280-a012-43e1-913e-bf9701b33a59	TCGA-CG-4438-10A-01X-1178-10	'--	'--	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-STAD	0246823f-99f4-4a46-b2b1-27f81179584c	TCGA-CG-4438	c1f4398f-4fac-4eb9-96c1-dc79562e03f7	TCGA-CG-4438-10A	bcc5620c-52ed-438f-a574-527abb781783	TCGA-CG-4438-10A-01	722afe4e-bee4-4712-859d-3d8c40746bc2	TCGA-CG-4438-10A-01D	cd292dea-13b3-44d2-a0bd-dc31297be244	TCGA-CG-4438-10A-01D-1158-08	'--	'--	'--	'--	'--	0.16	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-STAD	0246823f-99f4-4a46-b2b1-27f81179584c	TCGA-CG-4438	c1f4398f-4fac-4eb9-96c1-dc79562e03f7	TCGA-CG-4438-10A	bcc5620c-52ed-438f-a574-527abb781783	TCGA-CG-4438-10A-01	722afe4e-bee4-4712-859d-3d8c40746bc2	TCGA-CG-4438-10A-01D	ca1a8467-7a36-42bf-b160-a78b9f4b4ac7	TCGA-CG-4438-10A-01D-1154-02	'--	'--	'--	'--	'--	0.16	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-STAD	0246823f-99f4-4a46-b2b1-27f81179584c	TCGA-CG-4438	c1f4398f-4fac-4eb9-96c1-dc79562e03f7	TCGA-CG-4438-10A	bcc5620c-52ed-438f-a574-527abb781783	TCGA-CG-4438-10A-01	722afe4e-bee4-4712-859d-3d8c40746bc2	TCGA-CG-4438-10A-01D	95af5a76-f5e7-45ad-bfc2-f9d4708522fc	TCGA-CG-4438-10A-01D-1159-10	'--	'--	'--	'--	'--	0.16	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-STAD	0246823f-99f4-4a46-b2b1-27f81179584c	TCGA-CG-4438	c1f4398f-4fac-4eb9-96c1-dc79562e03f7	TCGA-CG-4438-10A	bcc5620c-52ed-438f-a574-527abb781783	TCGA-CG-4438-10A-01	722afe4e-bee4-4712-859d-3d8c40746bc2	TCGA-CG-4438-10A-01D	d1a9020b-0286-4fae-9b12-fc9a8303c211	TCGA-CG-4438-10A-01D-A77X-36	'--	'--	'--	'--	'--	0.16	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-STAD	0246823f-99f4-4a46-b2b1-27f81179584c	TCGA-CG-4438	c1f4398f-4fac-4eb9-96c1-dc79562e03f7	TCGA-CG-4438-10A	bcc5620c-52ed-438f-a574-527abb781783	TCGA-CG-4438-10A-01	722afe4e-bee4-4712-859d-3d8c40746bc2	TCGA-CG-4438-10A-01D	9fc205c8-d050-4029-a1be-738462371f0c	TCGA-CG-4438-10A-01D-1155-01	'--	'--	'--	'--	'--	0.16	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-STAD	0246823f-99f4-4a46-b2b1-27f81179584c	TCGA-CG-4438	c1f4398f-4fac-4eb9-96c1-dc79562e03f7	TCGA-CG-4438-10A	bcc5620c-52ed-438f-a574-527abb781783	TCGA-CG-4438-10A-01	722afe4e-bee4-4712-859d-3d8c40746bc2	TCGA-CG-4438-10A-01D	bfa6e6df-03bc-4a3d-ae49-a8c90d23e507	TCGA-CG-4438-10A-01D-A36Q-08	'--	'--	'--	'--	'--	0.08	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-STAD	0246823f-99f4-4a46-b2b1-27f81179584c	TCGA-CG-4438	68fe412e-8fc0-4353-b821-0bad11f60b24	TCGA-CG-4438-01A	050bd066-4299-4149-9d62-bcc7f79004ae	TCGA-CG-4438-01A-01	b9e8280e-7ec9-434b-ac2e-4453742606ec	TCGA-CG-4438-01A-01R	7f2b32fa-a74e-491f-b43a-a0672098d949	TCGA-CG-4438-01A-01R-1157-13	'--	'--	'--	'--	'--	0.16	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-STAD	0246823f-99f4-4a46-b2b1-27f81179584c	TCGA-CG-4438	68fe412e-8fc0-4353-b821-0bad11f60b24	TCGA-CG-4438-01A	050bd066-4299-4149-9d62-bcc7f79004ae	TCGA-CG-4438-01A-01	ea2ca669-4228-461b-9064-2a26c4d8c323	TCGA-CG-4438-01A-01W	316dc2e5-ff14-4b78-b1f0-15601e173e66	TCGA-CG-4438-01A-01W-1177-10	'--	'--	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-STAD	0246823f-99f4-4a46-b2b1-27f81179584c	TCGA-CG-4438	68fe412e-8fc0-4353-b821-0bad11f60b24	TCGA-CG-4438-01A	050bd066-4299-4149-9d62-bcc7f79004ae	TCGA-CG-4438-01A-01	ea2ca669-4228-461b-9064-2a26c4d8c323	TCGA-CG-4438-01A-01W	e5ce3ff6-2e7a-4c67-9f42-157cfce0f7a0	TCGA-CG-4438-01A-01W-1175-08	'--	'--	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-STAD	0246823f-99f4-4a46-b2b1-27f81179584c	TCGA-CG-4438	68fe412e-8fc0-4353-b821-0bad11f60b24	TCGA-CG-4438-01A	050bd066-4299-4149-9d62-bcc7f79004ae	TCGA-CG-4438-01A-01	628469aa-b138-4254-9941-838c2209d42d	TCGA-CG-4438-01A-01X	03eed7be-1d93-4632-9ac0-a5115b341154	TCGA-CG-4438-01A-01X-1176-08	'--	'--	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-STAD	0246823f-99f4-4a46-b2b1-27f81179584c	TCGA-CG-4438	68fe412e-8fc0-4353-b821-0bad11f60b24	TCGA-CG-4438-01A	050bd066-4299-4149-9d62-bcc7f79004ae	TCGA-CG-4438-01A-01	628469aa-b138-4254-9941-838c2209d42d	TCGA-CG-4438-01A-01X	66aeb15e-13aa-45d0-8608-7a8810467d3b	TCGA-CG-4438-01A-01X-1178-10	'--	'--	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-STAD	0246823f-99f4-4a46-b2b1-27f81179584c	TCGA-CG-4438	68fe412e-8fc0-4353-b821-0bad11f60b24	TCGA-CG-4438-01A	050bd066-4299-4149-9d62-bcc7f79004ae	TCGA-CG-4438-01A-01	72f5fe6f-9aa0-4e19-99b5-11d9d151a4ce	TCGA-CG-4438-01A-01D	4f297199-0838-4b37-8ea6-61d1c3805825	TCGA-CG-4438-01A-01D-YYYY-23	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-STAD	0246823f-99f4-4a46-b2b1-27f81179584c	TCGA-CG-4438	68fe412e-8fc0-4353-b821-0bad11f60b24	TCGA-CG-4438-01A	050bd066-4299-4149-9d62-bcc7f79004ae	TCGA-CG-4438-01A-01	72f5fe6f-9aa0-4e19-99b5-11d9d151a4ce	TCGA-CG-4438-01A-01D	bc7a8bf2-f637-4822-bdbb-7131203a0a02	TCGA-CG-4438-01A-01D-1155-01	'--	'--	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-STAD	0246823f-99f4-4a46-b2b1-27f81179584c	TCGA-CG-4438	68fe412e-8fc0-4353-b821-0bad11f60b24	TCGA-CG-4438-01A	050bd066-4299-4149-9d62-bcc7f79004ae	TCGA-CG-4438-01A-01	72f5fe6f-9aa0-4e19-99b5-11d9d151a4ce	TCGA-CG-4438-01A-01D	0865b5f7-872c-4a12-9c56-920b1a0e9507	TCGA-CG-4438-01A-01D-1158-08	'--	'--	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-STAD	0246823f-99f4-4a46-b2b1-27f81179584c	TCGA-CG-4438	68fe412e-8fc0-4353-b821-0bad11f60b24	TCGA-CG-4438-01A	050bd066-4299-4149-9d62-bcc7f79004ae	TCGA-CG-4438-01A-01	72f5fe6f-9aa0-4e19-99b5-11d9d151a4ce	TCGA-CG-4438-01A-01D	e0a7b073-87f3-405b-a8ad-93b8c5733d22	TCGA-CG-4438-01A-01D-1156-05	'--	'--	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-STAD	0246823f-99f4-4a46-b2b1-27f81179584c	TCGA-CG-4438	68fe412e-8fc0-4353-b821-0bad11f60b24	TCGA-CG-4438-01A	050bd066-4299-4149-9d62-bcc7f79004ae	TCGA-CG-4438-01A-01	72f5fe6f-9aa0-4e19-99b5-11d9d151a4ce	TCGA-CG-4438-01A-01D	dc97e65a-3df2-4409-8b76-c25b5272ea5e	TCGA-CG-4438-01A-01D-1154-02	'--	'--	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-STAD	0246823f-99f4-4a46-b2b1-27f81179584c	TCGA-CG-4438	68fe412e-8fc0-4353-b821-0bad11f60b24	TCGA-CG-4438-01A	050bd066-4299-4149-9d62-bcc7f79004ae	TCGA-CG-4438-01A-01	72f5fe6f-9aa0-4e19-99b5-11d9d151a4ce	TCGA-CG-4438-01A-01D	b5576b78-3808-4b3b-a9cb-c003b73254c3	TCGA-CG-4438-01A-01D-A36Q-08	'--	'--	'--	'--	'--	0.08	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-STAD	0246823f-99f4-4a46-b2b1-27f81179584c	TCGA-CG-4438	68fe412e-8fc0-4353-b821-0bad11f60b24	TCGA-CG-4438-01A	050bd066-4299-4149-9d62-bcc7f79004ae	TCGA-CG-4438-01A-01	72f5fe6f-9aa0-4e19-99b5-11d9d151a4ce	TCGA-CG-4438-01A-01D	bb252519-3d8b-450c-88ff-0708dbd52f28	TCGA-CG-4438-01A-01D-A77X-36	'--	'--	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-STAD	0246823f-99f4-4a46-b2b1-27f81179584c	TCGA-CG-4438	68fe412e-8fc0-4353-b821-0bad11f60b24	TCGA-CG-4438-01A	050bd066-4299-4149-9d62-bcc7f79004ae	TCGA-CG-4438-01A-01	72f5fe6f-9aa0-4e19-99b5-11d9d151a4ce	TCGA-CG-4438-01A-01D	03dbcb2a-bfea-4d3f-97d0-facbb4f29f78	TCGA-CG-4438-01A-01D-1159-10	'--	'--	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-STAD	a267ddb4-b2d9-4292-b120-6e13e70d01f8	TCGA-VQ-AA6J	8604e634-603b-4234-a2b1-5f2ad0c4192e	TCGA-VQ-AA6J-10A	d2e632c8-457f-40c0-920f-3ec427b019fa	TCGA-VQ-AA6J-10A-01	e1c16c45-e2be-430b-aa77-3cfa21674f36	TCGA-VQ-AA6J-10A-01D	f5f8e1da-251b-4959-af17-c29d1010cafe	TCGA-VQ-AA6J-10A-01D-A412-01	'--	'--	'--	'--	'--	0.14	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-STAD	a267ddb4-b2d9-4292-b120-6e13e70d01f8	TCGA-VQ-AA6J	8604e634-603b-4234-a2b1-5f2ad0c4192e	TCGA-VQ-AA6J-10A	d2e632c8-457f-40c0-920f-3ec427b019fa	TCGA-VQ-AA6J-10A-01	e1c16c45-e2be-430b-aa77-3cfa21674f36	TCGA-VQ-AA6J-10A-01D	ce62b67e-ccdc-490d-bd9d-258f3742610c	TCGA-VQ-AA6J-10A-01D-A413-08	'--	'--	'--	'--	'--	0.07	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-STAD	a267ddb4-b2d9-4292-b120-6e13e70d01f8	TCGA-VQ-AA6J	e603c7e3-41bc-40ea-bb14-9a0361c44d20	TCGA-VQ-AA6J-01A	9781821c-3e37-4bc5-9abe-21509ccf7bfb	TCGA-VQ-AA6J-01A-11	711a4b30-42d5-478f-bbd5-adf43b2c1732	TCGA-VQ-AA6J-01A-11D	991aece9-597b-44ce-880b-4990af571a21	TCGA-VQ-AA6J-01A-01D-YYYY-23	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-STAD	a267ddb4-b2d9-4292-b120-6e13e70d01f8	TCGA-VQ-AA6J	e603c7e3-41bc-40ea-bb14-9a0361c44d20	TCGA-VQ-AA6J-01A	9781821c-3e37-4bc5-9abe-21509ccf7bfb	TCGA-VQ-AA6J-01A-11	711a4b30-42d5-478f-bbd5-adf43b2c1732	TCGA-VQ-AA6J-01A-11D	eccb2845-dcad-454f-8217-ee90bfdd1b5a	TCGA-VQ-AA6J-01A-11D-A411-05	'--	'--	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-STAD	a267ddb4-b2d9-4292-b120-6e13e70d01f8	TCGA-VQ-AA6J	e603c7e3-41bc-40ea-bb14-9a0361c44d20	TCGA-VQ-AA6J-01A	9781821c-3e37-4bc5-9abe-21509ccf7bfb	TCGA-VQ-AA6J-01A-11	711a4b30-42d5-478f-bbd5-adf43b2c1732	TCGA-VQ-AA6J-01A-11D	d169ce5b-0d98-4626-96d0-2956ace18935	TCGA-VQ-AA6J-01A-11D-A40Z-01	'--	'--	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	23	released
